area,ciudad,conglomerado,panelm,vivienda,hogar,s91p7,s91p8a,s91p8b,s91p8c,s91p8d,s91p91,s91p92,s91p93,s91p94,s91p95,s91p96,s91p10,s91p111,s91p112,s91p113,s91p114,s91p115,s91p121,s91p122,s91p123,s91p124,s91p125,s91p126,s91p131,s91p132,s91p133,estrato,fexp,upm,id_vivienda,id_hogar,periodo,NEW_VARIABLE,ID_1,NAME_1
2,110351,900202,25,4,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,2,4,3,4,3,1,3,1122,251.5382586,110351900202,11035190020202504,110351900202025041,202210,11,11,Imbabura
2,110351,900202,25,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,2,2,3,3,1122,251.5382586,110351900202,11035190020202505,110351900202025051,202210,11,11,Imbabura
2,110351,900202,25,6,1,3,1,1,1,1,2,2,1,1,1,2,3,2,2,2,2,2,3,4,3,3,2,3,2,3,3,1122,251.5382586,110351900202,11035190020202506,110351900202025061,202210,11,11,Imbabura
2,110351,900202,25,7,1,1,1,1,1,1,2,2,2,2,2,2,5,2,2,2,2,2,2,4,2,4,3,3,3,5,4,1122,251.5382586,110351900202,11035190020202507,110351900202025071,202210,11,11,Imbabura
1,110450,402,15,1,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,3,4,2,4,4,4,5,1112,280.5051002,110450000402,11045000040201501,110450000402015011,202210,11,11,Imbabura
1,110450,402,15,2,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,4,4,3,4,3,3,1112,280.5051002,110450000402,11045000040201502,110450000402015021,202210,11,11,Imbabura
1,110450,402,15,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,3,3,4,1112,280.5051002,110450000402,11045000040201503,110450000402015031,202210,11,11,Imbabura
1,110450,402,15,4,1,3,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,4,4,5,4,4,3,2,4,3,1112,280.5051002,110450000402,11045000040201504,110450000402015041,202210,11,11,Imbabura
1,110450,402,15,5,1,3,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,3,3,3,4,3,4,3,1112,280.5051002,110450000402,11045000040201505,110450000402015051,202210,11,11,Imbabura
1,110450,402,15,6,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,3,3,3,4,3,1112,280.5051002,110450000402,11045000040201506,110450000402015061,202210,11,11,Imbabura
1,110450,402,15,7,1,3,6,7,7,4,2,2,2,2,2,2,4,2,2,2,2,2,3,3,4,5,4,4,3,4,3,1112,280.5051002,110450000402,11045000040201507,110450000402015071,202210,11,11,Imbabura
2,110457,900103,13,1,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,5,5,3,3,4,3,1122,337.9321853,110457900103,11045790010301301,110457900103013011,202210,11,11,Imbabura
2,110457,900103,13,2,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,3,3,3,4,3,3,3,1122,337.9321853,110457900103,11045790010301302,110457900103013021,202210,11,11,Imbabura
2,110457,900103,13,3,1,3,1,7,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,3,3,3,3,2,2,3,1122,337.9321853,110457900103,11045790010301303,110457900103013031,202210,11,11,Imbabura
2,110457,900103,13,4,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,3,2,3,3,1122,337.9321853,110457900103,11045790010301304,110457900103013041,202210,11,11,Imbabura
2,110457,900103,13,5,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,4,4,3,4,3,3,3,1122,337.9321853,110457900103,11045790010301305,110457900103013051,202210,11,11,Imbabura
2,110457,900103,13,6,1,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,3,4,4,3,3,3,3,3,3,1122,337.9321853,110457900103,11045790010301306,110457900103013061,202210,11,11,Imbabura
2,110457,900103,13,7,1,3,1,1,7,7,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,99,4,99,99,4,4,1122,337.9321853,110457900103,11045790010301307,110457900103013071,202210,11,11,Imbabura
2,110550,900801,15,1,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,4,2,4,2,3,3,1121,310.8402319,110550900801,11055090080101501,110550900801015011,202210,11,11,Imbabura
2,110550,900801,15,2,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1121,310.8402319,110550900801,11055090080101502,110550900801015021,202210,11,11,Imbabura
2,110550,900801,15,3,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,4,3,2,1,3,3,1121,310.8402319,110550900801,11055090080101503,110550900801015031,202210,11,11,Imbabura
2,110550,900801,15,4,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,4,2,3,3,3,4,1121,310.8402319,110550900801,11055090080101504,110550900801015041,202210,11,11,Imbabura
2,110550,900801,15,5,1,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,1,5,1121,310.8402319,110550900801,11055090080101505,110550900801015051,202210,11,11,Imbabura
2,110550,900801,15,6,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,1,4,5,5,3,3,3,5,1121,310.8402319,110550900801,11055090080101506,110550900801015061,202210,11,11,Imbabura
2,110550,900801,15,7,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1121,310.8402319,110550900801,11055090080101507,110550900801015071,202210,11,11,Imbabura
2,110551,101,28,1,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1123,216.753619,110551000101,11055100010102801,110551000101028011,202210,11,11,Imbabura
2,110551,101,28,2,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,4,3,2,3,3,3,1123,216.753619,110551000101,11055100010102802,110551000101028021,202210,11,11,Imbabura
2,110551,101,28,4,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,5,3,2,3,3,2,3,3,1123,216.753619,110551000101,11055100010102804,110551000101028041,202210,11,11,Imbabura
2,110551,101,28,5,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,5,4,5,1,3,3,3,1123,216.753619,110551000101,11055100010102805,110551000101028051,202210,11,11,Imbabura
2,110551,101,28,6,1,3,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,4,3,2,3,4,3,1123,216.753619,110551000101,11055100010102806,110551000101028061,202210,11,11,Imbabura
2,110551,101,28,7,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,4,5,1,5,1123,216.753619,110551000101,11055100010102807,110551000101028071,202210,11,11,Imbabura
2,110551,101,28,8,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,3,2,4,4,2,3,1123,216.753619,110551000101,11055100010102808,110551000101028081,202210,11,11,Imbabura
2,110650,900602,15,1,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,3,5,5,5,1121,358.1353158,110650900602,11065090060201501,110650900602015011,202210,11,11,Imbabura
2,110650,900602,15,2,1,3,6,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,2,5,5,5,1121,358.1353158,110650900602,11065090060201502,110650900602015021,202210,11,11,Imbabura
2,110650,900602,15,3,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,5,5,1121,358.1353158,110650900602,11065090060201503,110650900602015031,202210,11,11,Imbabura
2,110650,900602,15,4,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,5,5,5,2,5,1,5,1121,358.1353158,110650900602,11065090060201504,110650900602015041,202210,11,11,Imbabura
2,110650,900602,15,5,1,3,6,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,2,2,5,1121,358.1353158,110650900602,11065090060201505,110650900602015051,202210,11,11,Imbabura
2,110650,900602,15,6,1,3,6,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,2,2,5,1121,358.1353158,110650900602,11065090060201506,110650900602015061,202210,11,11,Imbabura
2,110650,900602,15,7,1,3,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,4,4,5,1121,358.1353158,110650900602,11065090060201507,110650900602015071,202210,11,11,Imbabura
1,110950,1502,13,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,5,5,2,2,5,2,1111,309.1188132,110950001502,11095000150201301,110950001502013011,202210,11,11,Imbabura
1,110950,1502,13,2,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,2,2,2,3,2,3,3,3,3,2,3,2,1111,309.1188132,110950001502,11095000150201302,110950001502013021,202210,11,11,Imbabura
1,110950,1502,13,3,1,3,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,4,4,3,3,4,4,3,3,3,1111,309.1188132,110950001502,11095000150201303,110950001502013031,202210,11,11,Imbabura
1,110950,1502,13,4,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,1,1,5,5,4,1,2,2,1111,309.1188132,110950001502,11095000150201304,110950001502013041,202210,11,11,Imbabura
1,110950,1502,13,5,1,3,1,2,5,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,4,2,4,5,1111,309.1188132,110950001502,11095000150201305,110950001502013051,202210,11,11,Imbabura
1,110950,1502,13,6,1,3,1,1,1,1,2,2,2,2,2,2,3,2,1,2,2,2,4,4,3,4,3,4,4,4,4,1111,309.1188132,110950001502,11095000150201306,110950001502013061,202210,11,11,Imbabura
1,110950,1502,13,7,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,4,5,4,3,4,5,4,1111,309.1188132,110950001502,11095000150201307,110950001502013071,202210,11,11,Imbabura
2,110954,900201,13,1,1,3,1,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,3,4,3,3,1122,271.1209632,110954900201,11095490020101301,110954900201013011,202210,11,11,Imbabura
2,110954,900201,13,2,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,5,2,5,1122,271.1209632,110954900201,11095490020101302,110954900201013021,202210,11,11,Imbabura
2,110954,900201,13,3,1,3,3,1,1,1,2,1,2,1,2,2,3,2,2,2,2,2,4,4,4,4,4,3,3,5,5,1122,271.1209632,110954900201,11095490020101303,110954900201013031,202210,11,11,Imbabura
2,110954,900201,13,4,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,5,5,5,4,4,3,5,1122,271.1209632,110954900201,11095490020101304,110954900201013041,202210,11,11,Imbabura
2,110954,900201,13,5,1,1,1,1,2,1,2,2,2,1,2,1,3,2,2,2,2,2,5,5,5,5,5,5,4,5,5,1122,271.1209632,110954900201,11095490020101305,110954900201013051,202210,11,11,Imbabura
2,110954,900201,13,6,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,4,2,2,2,1122,271.1209632,110954900201,11095490020101306,110954900201013061,202210,11,11,Imbabura
2,110954,900201,13,7,1,3,1,1,1,7,2,2,2,2,2,2,2,2,2,2,2,2,4,4,99,4,4,99,99,99,99,1122,271.1209632,110954900201,11095490020101307,110954900201013071,202210,11,11,Imbabura
2,110956,101,13,1,1,1,2,2,2,2,2,1,2,2,2,2,4,1,2,2,2,1,5,2,1,5,5,3,1,1,5,1123,208.0229253,110956000101,11095600010101301,110956000101013011,202210,11,11,Imbabura
2,110956,101,13,2,1,3,1,5,5,1,2,2,2,1,2,1,4,2,2,2,2,2,2,4,4,5,5,4,5,5,5,1123,208.0229253,110956000101,11095600010101302,110956000101013021,202210,11,11,Imbabura
2,110956,101,13,3,1,3,1,2,5,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,4,3,4,2,1123,208.0229253,110956000101,11095600010101303,110956000101013031,202210,11,11,Imbabura
2,110956,101,13,4,1,1,1,1,2,1,2,1,2,2,2,2,3,2,2,2,2,2,4,3,3,5,3,3,2,1,4,1123,208.0229253,110956000101,11095600010101304,110956000101013041,202210,11,11,Imbabura
2,110956,101,13,5,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,3,4,4,3,4,2,4,4,5,1123,208.0229253,110956000101,11095600010101305,110956000101013051,202210,11,11,Imbabura
2,110956,101,13,6,1,3,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,5,5,5,5,5,2,5,1,1,1123,208.0229253,110956000101,11095600010101306,110956000101013061,202210,11,11,Imbabura
2,110956,101,13,7,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,4,4,4,1,4,1123,208.0229253,110956000101,11095600010101307,110956000101013071,202210,11,11,Imbabura
2,111051,900202,15,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,5,3,3,3,4,1122,307.132398,111051900202,11105190020201501,111051900202015011,202210,11,11,Imbabura
2,111051,900202,15,2,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,4,4,4,4,3,4,4,1122,307.132398,111051900202,11105190020201502,111051900202015021,202210,11,11,Imbabura
2,111051,900202,15,3,1,1,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,4,4,5,4,5,4,2,4,4,1122,307.132398,111051900202,11105190020201503,111051900202015031,202210,11,11,Imbabura
2,111051,900202,15,4,1,3,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,5,5,2,2,4,4,1122,307.132398,111051900202,11105190020201504,111051900202015041,202210,11,11,Imbabura
2,111051,900202,15,5,1,1,2,5,5,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,4,4,4,4,3,3,1122,307.132398,111051900202,11105190020201505,111051900202015051,202210,11,11,Imbabura
2,111051,900202,15,6,1,3,1,1,1,1,2,2,1,1,2,2,3,2,2,2,1,2,4,5,3,4,3,3,2,3,2,1122,307.132398,111051900202,11105190020201506,111051900202015061,202210,11,11,Imbabura
2,111051,900202,15,7,1,3,1,1,5,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,4,3,3,4,4,3,1122,307.132398,111051900202,11105190020201507,111051900202015071,202210,11,11,Imbabura
2,111052,900302,28,2,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,99,3,3,3,2,1122,357.2329363,111052900302,11105290030202802,111052900302028021,202210,11,11,Imbabura
2,111052,900302,28,3,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3,4,3,3,3,1,3,1122,357.2329363,111052900302,11105290030202803,111052900302028031,202210,11,11,Imbabura
2,111052,900302,28,4,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,3,4,5,3,1122,357.2329363,111052900302,11105290030202804,111052900302028041,202210,11,11,Imbabura
2,111052,900302,28,6,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,5,3,4,4,5,4,5,3,1122,357.2329363,111052900302,11105290030202806,111052900302028061,202210,11,11,Imbabura
2,111052,900302,28,7,1,3,1,7,1,1,2,1,2,2,2,2,3,2,2,2,2,2,5,4,3,3,3,2,2,3,4,1122,357.2329363,111052900302,11105290030202807,111052900302028071,202210,11,11,Imbabura
2,111052,900302,28,8,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,5,5,4,4,2,5,1122,357.2329363,111052900302,11105290030202808,111052900302028081,202210,11,11,Imbabura
2,111052,900302,28,9,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,4,2,2,3,1122,357.2329363,111052900302,11105290030202809,111052900302028091,202210,11,11,Imbabura
2,111054,104,15,1,1,1,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,3,4,4,4,4,4,1123,262.1574917,111054000104,11105400010401501,111054000104015011,202210,11,11,Imbabura
2,111054,104,15,2,1,3,1,1,1,1,2,1,2,2,2,2,3,2,2,2,2,2,4,4,3,3,3,4,3,4,4,1123,262.1574917,111054000104,11105400010401502,111054000104015021,202210,11,11,Imbabura
2,111054,104,15,3,1,3,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,4,5,4,3,3,3,3,3,1123,262.1574917,111054000104,11105400010401503,111054000104015031,202210,11,11,Imbabura
2,111054,104,15,4,1,3,6,2,2,3,2,2,2,2,2,2,4,2,2,2,2,1,4,4,4,5,5,2,3,3,2,1123,262.1574917,111054000104,11105400010401504,111054000104015041,202210,11,11,Imbabura
2,111054,104,15,5,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,99,5,5,4,3,2,4,4,1123,262.1574917,111054000104,11105400010401505,111054000104015051,202210,11,11,Imbabura
2,111054,104,15,6,1,3,1,5,5,1,2,2,2,2,2,1,1,2,2,2,2,2,5,5,5,4,5,1,5,5,4,1123,262.1574917,111054000104,11105400010401506,111054000104015061,202210,11,11,Imbabura
2,111054,104,15,7,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,4,3,3,4,4,3,3,3,1123,262.1574917,111054000104,11105400010401507,111054000104015071,202210,11,11,Imbabura
1,111150,401,28,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,5,5,5,5,1,1,1,1,1112,437.4274478,111150000401,11115000040102801,111150000401028011,202210,11,11,Imbabura
1,111150,401,28,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,5,5,4,5,5,2,2,4,4,1112,437.4274478,111150000401,11115000040102802,111150000401028021,202210,11,11,Imbabura
1,111150,401,28,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1112,437.4274478,111150000401,11115000040102803,111150000401028031,202210,11,11,Imbabura
1,111150,401,28,5,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,1,1,1,1112,437.4274478,111150000401,11115000040102805,111150000401028051,202210,11,11,Imbabura
1,111150,401,28,10,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,4,5,5,1112,437.4274478,111150000401,11115000040102810,111150000401028101,202210,11,11,Imbabura
2,111156,900602,15,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,1122,457.8655685,111156900602,11115690060201501,111156900602015011,202210,11,11,Imbabura
2,111156,900602,15,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,99,5,1,5,5,5,1122,457.8655685,111156900602,11115690060201502,111156900602015021,202210,11,11,Imbabura
2,111156,900602,15,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,3,3,1122,457.8655685,111156900602,11115690060201503,111156900602015031,202210,11,11,Imbabura
2,111156,900602,15,4,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1122,457.8655685,111156900602,11115690060201504,111156900602015041,202210,11,11,Imbabura
2,111156,900602,15,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,4,2,3,5,3,1122,457.8655685,111156900602,11115690060201505,111156900602015051,202210,11,11,Imbabura
2,111156,900602,15,6,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,5,5,1122,457.8655685,111156900602,11115690060201506,111156900602015061,202210,11,11,Imbabura
2,111156,900602,15,7,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1122,457.8655685,111156900602,11115690060201507,111156900602015071,202210,11,11,Imbabura
2,111250,900501,25,1,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,3,4,3,3,3,1122,345.7460581,111250900501,11125090050102501,111250900501025011,202210,11,11,Imbabura
2,111250,900501,25,2,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,3,3,2,1,3,2,1122,345.7460581,111250900501,11125090050102502,111250900501025021,202210,11,11,Imbabura
2,111250,900501,25,3,1,3,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,5,5,5,5,5,1,1,4,5,1122,345.7460581,111250900501,11125090050102503,111250900501025031,202210,11,11,Imbabura
2,111250,900501,25,4,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1122,345.7460581,111250900501,11125090050102504,111250900501025041,202210,11,11,Imbabura
2,111250,900501,25,5,1,3,1,1,1,2,2,2,1,2,1,1,4,2,2,2,2,1,5,5,5,5,5,1,1,5,4,1122,345.7460581,111250900501,11125090050102505,111250900501025051,202210,11,11,Imbabura
2,111250,900501,25,6,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,3,2,3,3,1,3,1122,345.7460581,111250900501,11125090050102506,111250900501025061,202210,11,11,Imbabura
2,111250,900501,25,7,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,2,5,5,5,1122,345.7460581,111250900501,11125090050102507,111250900501025071,202210,11,11,Imbabura
1,111350,203,25,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,3,3,3,3,1111,224.7192062,111350000203,11135000020302501,111350000203025011,202210,11,11,Imbabura
1,111350,203,25,2,1,3,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,5,2,3,4,3,4,4,1111,224.7192062,111350000203,11135000020302502,111350000203025021,202210,11,11,Imbabura
1,111350,203,25,3,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,3,2,1,2,1111,224.7192062,111350000203,11135000020302503,111350000203025031,202210,11,11,Imbabura
1,111350,203,25,4,1,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,4,5,4,5,5,3,1111,224.7192062,111350000203,11135000020302504,111350000203025041,202210,11,11,Imbabura
1,111350,203,25,5,1,3,1,2,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,4,4,3,3,2,1111,224.7192062,111350000203,11135000020302505,111350000203025051,202210,11,11,Imbabura
1,111350,203,25,6,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,4,3,4,4,4,3,3,3,1111,224.7192062,111350000203,11135000020302506,111350000203025061,202210,11,11,Imbabura
1,111350,203,25,7,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,4,4,4,3,1111,224.7192062,111350000203,11135000020302507,111350000203025071,202210,11,11,Imbabura
2,111355,900101,25,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,99,4,4,99,3,4,4,1121,526.3191401,111355900101,11135590010102501,111355900101025011,202210,11,11,Imbabura
2,111355,900101,25,2,1,3,1,5,7,1,2,2,2,1,2,2,4,2,2,2,2,2,4,2,4,5,5,2,2,4,4,1121,526.3191401,111355900101,11135590010102502,111355900101025021,202210,11,11,Imbabura
2,111355,900101,25,3,1,3,1,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,99,99,99,99,99,99,99,1121,526.3191401,111355900101,11135590010102503,111355900101025031,202210,11,11,Imbabura
2,111355,900101,25,4,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,3,3,3,2,1121,526.3191401,111355900101,11135590010102504,111355900101025041,202210,11,11,Imbabura
2,111355,900101,25,5,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,3,2,3,2,1121,526.3191401,111355900101,11135590010102505,111355900101025051,202210,11,11,Imbabura
2,111355,900101,25,6,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,3,3,3,3,4,3,3,1121,526.3191401,111355900101,11135590010102506,111355900101025061,202210,11,11,Imbabura
2,111355,900101,25,7,1,3,1,1,1,1,2,1,2,1,2,2,3,2,2,2,2,2,4,3,4,4,3,4,4,4,3,1121,526.3191401,111355900101,11135590010102507,111355900101025071,202210,11,11,Imbabura
1,120150,12802,28,1,1,3,6,5,1,1,1,1,1,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,2,4,5,1212,652.6142202,120150012802,12015001280202801,120150012802028011,202210,12,12,Loja
1,120150,12802,28,2,1,3,1,1,1,1,2,2,1,2,1,2,3,2,2,2,2,2,3,3,3,4,3,4,2,4,4,1212,652.6142202,120150012802,12015001280202802,120150012802028021,202210,12,12,Loja
1,120150,12802,28,3,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,3,4,3,3,4,4,3,1212,652.6142202,120150012802,12015001280202803,120150012802028031,202210,12,12,Loja
1,120150,12802,28,5,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,4,5,4,5,3,5,4,1212,652.6142202,120150012802,12015001280202805,120150012802028051,202210,12,12,Loja
1,120150,12802,28,7,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,5,1,1,4,5,1212,652.6142202,120150012802,12015001280202807,120150012802028071,202210,12,12,Loja
1,120150,12802,28,8,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,5,4,4,4,4,5,5,5,1212,652.6142202,120150012802,12015001280202808,120150012802028081,202210,12,12,Loja
2,120153,902801,28,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1221,1116.119965,120153902801,12015390280102801,120153902801028011,202210,12,12,Loja
2,120153,902801,28,2,1,3,6,5,1,4,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,5,5,1,5,5,5,1221,1116.119965,120153902801,12015390280102802,120153902801028021,202210,12,12,Loja
2,120153,902801,28,3,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,2,2,5,5,1,2,5,5,1221,1116.119965,120153902801,12015390280102803,120153902801028031,202210,12,12,Loja
2,120153,902801,28,4,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,2,4,5,5,1,1,2,5,1221,1116.119965,120153902801,12015390280102804,120153902801028041,202210,12,12,Loja
2,120153,902801,28,5,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,5,5,5,1221,1116.119965,120153902801,12015390280102805,120153902801028051,202210,12,12,Loja
2,120153,902801,28,7,1,3,6,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,5,5,4,5,5,1,4,4,5,1221,1116.119965,120153902801,12015390280102807,120153902801028071,202210,12,12,Loja
2,120153,902801,28,8,1,3,6,5,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,1,5,5,1,3,5,5,1221,1116.119965,120153902801,12015390280102808,120153902801028081,202210,12,12,Loja
2,120153,903501,25,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,5,5,5,4,4,5,1223,156.682411,120153903501,12015390350102501,120153903501025011,202210,12,12,Loja
2,120153,903501,25,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,3,4,3,4,3,4,5,4,1223,156.682411,120153903501,12015390350102502,120153903501025021,202210,12,12,Loja
